,S2,S2_conf
"('(4, -1)', '(4, 4)')",0.386443484379434,0.6905266854235924
"('(4, -1)', '(4, 5)')",0.4709956460169323,1.1643522323641988
"('(4, 0)', '(4, 1)')",0.13769958718230155,0.6421516914270305
"('(4, 0)', '(4, 2)')",0.24593819159584812,0.5403865360865895
"('(4, 0)', '(4, 3)')",0.03961508669209185,0.9001437611710966
"('(4, 0)', '(4, 4)')",0.30413042528148454,0.498699939689858
"('(4, 0)', '(4, 5)')",-0.0022103789784098937,0.910514542437823
"('(4, 1)', '(4, 2)')",0.30750615418805194,0.9042181570219336
"('(4, 1)', '(4, 3)')",0.2430381372007984,0.9510034012899987
"('(4, 1)', '(4, 4)')",0.09914230081808074,0.7780550841769196
"('(4, 1)', '(4, 5)')",0.5068325783398695,1.6595550061246638
"('(4, 2)', '(4, 3)')",0.32467287563624037,0.646884697044993
"('(4, 2)', '(4, 4)')",0.19338056211342727,0.4787884075361278
"('(4, 2)', '(4, 5)')",-0.07785448780521761,0.59152174602992
"('(4, 3)', '(4, 4)')",0.4274268043122096,0.42322985003745983
"('(4, 3)', '(4, 5)')",0.2726978436773567,0.35528457414574627
"('(4, 4)', '(4, 5)')",-0.11483573518106809,0.3923684890540967
